code,nav,percentage,time,createtime
001548,0.873,0.68,2016-12-26 15:00:00,2020-01-16 14:29:54
001548,0.8702,-0.32,2016-12-27 15:00:00,2020-01-16 14:29:54
001548,0.8667,-0.4,2016-12-28 15:00:00,2020-01-16 14:29:54
001548,0.8659,-0.09,2016-12-29 15:00:00,2020-01-16 14:29:54
001548,0.8689,0.35,2016-12-30 15:00:00,2020-01-16 14:29:54
001548,0.8688,-0.01,2016-12-31 15:00:00,2020-01-16 14:29:54
001548,0.8761,0.84,2017-01-03 15:00:00,2020-01-16 14:29:54
001548,0.8816,0.63,2017-01-04 15:00:00,2020-01-16 14:29:54
001548,0.8808,-0.09,2017-01-05 15:00:00,2020-01-16 14:29:54
001548,0.8756,-0.59,2017-01-06 15:00:00,2020-01-16 14:29:54
001548,0.879,0.39,2017-01-09 15:00:00,2020-01-16 14:29:54
001548,0.877,-0.23,2017-01-10 15:00:00,2020-01-16 14:29:54
001548,0.8716,-0.62,2017-01-11 15:00:00,2020-01-16 14:29:54
001548,0.8696,-0.23,2017-01-12 15:00:00,2020-01-16 14:29:54
001548,0.8741,0.52,2017-01-13 15:00:00,2020-01-16 14:29:54
001548,0.8846,1.2,2017-01-16 15:00:00,2020-01-16 14:29:54
001548,0.8819,-0.31,2017-01-17 15:00:00,2020-01-16 14:29:54
001548,0.8866,0.53,2017-01-18 15:00:00,2020-01-16 14:29:54
001548,0.8838,-0.32,2017-01-19 15:00:00,2020-01-16 14:29:54
001548,0.8881,0.49,2017-01-20 15:00:00,2020-01-16 14:29:54
001548,0.888,-0.01,2017-01-23 15:00:00,2020-01-16 14:29:54
001548,0.8898,0.2,2017-01-24 15:00:00,2020-01-16 14:29:54
001548,0.8921,0.26,2017-01-25 15:00:00,2020-01-16 14:29:54
001548,0.894,0.21,2017-01-26 15:00:00,2020-01-16 14:29:54
001548,0.8852,-0.98,2017-02-03 15:00:00,2020-01-16 14:29:54
001548,0.8865,0.15,2017-02-06 15:00:00,2020-01-16 14:29:54
001548,0.8842,-0.26,2017-02-07 15:00:00,2020-01-16 14:29:54
001548,0.8873,0.35,2017-02-08 15:00:00,2020-01-16 14:29:54
001548,0.8903,0.34,2017-02-09 15:00:00,2020-01-16 14:29:54
001548,0.8951,0.54,2017-02-10 15:00:00,2020-01-16 14:29:54
001548,0.899,0.44,2017-02-13 15:00:00,2020-01-16 14:29:54
001548,0.8969,-0.23,2017-02-14 15:00:00,2020-01-16 14:29:54
001548,0.8964,-0.06,2017-02-15 15:00:00,2020-01-16 14:29:54
001548,0.898,0.18,2017-02-16 15:00:00,2020-01-16 14:29:54
001548,0.893,-0.56,2017-02-17 15:00:00,2020-01-16 14:29:54
001548,0.9041,1.24,2017-02-20 15:00:00,2020-01-16 14:29:54
001548,0.905,0.1,2017-02-21 15:00:00,2020-01-16 14:29:54
001548,0.9055,0.06,2017-02-22 15:00:00,2020-01-16 14:29:54
001548,0.9016,-0.43,2017-02-23 15:00:00,2020-01-16 14:29:54
001548,0.9024,0.09,2017-02-24 15:00:00,2020-01-16 14:29:54
001548,0.8955,-0.76,2017-02-27 15:00:00,2020-01-16 14:29:54
001548,0.8956,0.01,2017-02-28 15:00:00,2020-01-16 14:29:54
001548,0.896,0.04,2017-03-01 15:00:00,2020-01-16 14:29:54
001548,0.8899,-0.68,2017-03-02 15:00:00,2020-01-16 14:29:54
001548,0.8872,-0.3,2017-03-03 15:00:00,2020-01-16 14:29:54
001548,0.8881,0.1,2017-03-06 15:00:00,2020-01-16 14:29:54
001548,0.8903,0.25,2017-03-07 15:00:00,2020-01-16 14:29:54
001548,0.8909,0.07,2017-03-08 15:00:00,2020-01-16 14:29:54
001548,0.8867,-0.47,2017-03-09 15:00:00,2020-01-16 14:29:54
001548,0.8841,-0.29,2017-03-10 15:00:00,2020-01-16 14:29:54
001548,0.8898,0.64,2017-03-13 15:00:00,2020-01-16 14:29:54
001548,0.8898,0,2017-03-14 15:00:00,2020-01-16 14:29:54
001548,0.8906,0.09,2017-03-15 15:00:00,2020-01-16 14:29:54
001548,0.8949,0.48,2017-03-16 15:00:00,2020-01-16 14:29:54
001548,0.8869,-0.89,2017-03-17 15:00:00,2020-01-16 14:29:54
001548,0.888,0.12,2017-03-20 15:00:00,2020-01-16 14:29:54
001548,0.8905,0.28,2017-03-21 15:00:00,2020-01-16 14:29:54
001548,0.8836,-0.77,2017-03-22 15:00:00,2020-01-16 14:29:54
001548,0.8868,0.36,2017-03-23 15:00:00,2020-01-16 14:29:54
001548,0.8932,0.72,2017-03-24 15:00:00,2020-01-16 14:29:54
001548,0.8928,-0.04,2017-03-27 15:00:00,2020-01-16 14:29:54
001548,0.89,-0.31,2017-03-28 15:00:00,2020-01-16 14:29:54
001548,0.889,-0.11,2017-03-29 15:00:00,2020-01-16 14:29:54
001548,0.8868,-0.25,2017-03-30 15:00:00,2020-01-16 14:29:54
001548,0.8914,0.52,2017-03-31 15:00:00,2020-01-16 14:29:54
001548,0.9001,0.98,2017-04-05 15:00:00,2020-01-16 14:29:54
001548,0.9023,0.24,2017-04-06 15:00:00,2020-01-16 14:29:54
001548,0.9014,-0.1,2017-04-07 15:00:00,2020-01-16 14:29:54
001548,0.8981,-0.37,2017-04-10 15:00:00,2020-01-16 14:29:54
001548,0.8991,0.11,2017-04-11 15:00:00,2020-01-16 14:29:54
001548,0.8979,-0.13,2017-04-12 15:00:00,2020-01-16 14:29:54
001548,0.894,-0.43,2017-04-13 15:00:00,2020-01-16 14:29:54
001548,0.8896,-0.49,2017-04-14 15:00:00,2020-01-16 14:29:54
001548,0.8904,0.09,2017-04-17 15:00:00,2020-01-16 14:29:54
001548,0.883,-0.83,2017-04-18 15:00:00,2020-01-16 14:29:54
001548,0.8786,-0.5,2017-04-19 15:00:00,2020-01-16 14:29:54
001548,0.8823,0.42,2017-04-20 15:00:00,2020-01-16 14:29:54
001548,0.8867,0.5,2017-04-21 15:00:00,2020-01-16 14:29:54
001548,0.8846,-0.24,2017-04-24 15:00:00,2020-01-16 14:29:54
001548,0.8855,0.1,2017-04-25 15:00:00,2020-01-16 14:29:54
001548,0.8856,0.01,2017-04-26 15:00:00,2020-01-16 14:29:54
001548,0.8884,0.32,2017-04-27 15:00:00,2020-01-16 14:29:54
001548,0.887,-0.16,2017-04-28 15:00:00,2020-01-16 14:29:54
001548,0.8833,-0.42,2017-05-02 15:00:00,2020-01-16 14:29:54
001548,0.8808,-0.28,2017-05-03 15:00:00,2020-01-16 14:29:54
001548,0.8792,-0.18,2017-05-04 15:00:00,2020-01-16 14:29:54
001548,0.8775,-0.19,2017-05-05 15:00:00,2020-01-16 14:29:54
001548,0.8795,0.23,2017-05-08 15:00:00,2020-01-16 14:29:54
001548,0.8769,-0.3,2017-05-09 15:00:00,2020-01-16 14:29:54
001548,0.88,0.35,2017-05-10 15:00:00,2020-01-16 14:29:54
001548,0.8852,0.59,2017-05-11 15:00:00,2020-01-16 14:29:54
001548,0.8982,1.47,2017-05-12 15:00:00,2020-01-16 14:29:54
001548,0.9007,0.28,2017-05-15 15:00:00,2020-01-16 14:29:54
001548,0.9007,0,2017-05-16 15:00:00,2020-01-16 14:29:54
001548,0.8945,-0.69,2017-05-17 15:00:00,2020-01-16 14:29:54
001548,0.8916,-0.32,2017-05-18 15:00:00,2020-01-16 14:29:54
001548,0.8941,0.28,2017-05-19 15:00:00,2020-01-16 14:29:54
001548,0.9012,0.79,2017-05-22 15:00:00,2020-01-16 14:29:54
001548,0.9121,1.21,2017-05-23 15:00:00,2020-01-16 14:29:54
001548,0.9098,-0.25,2017-05-24 15:00:00,2020-01-16 14:29:54
001548,0.9338,2.64,2017-05-25 15:00:00,2020-01-16 14:29:54
001548,0.933,-0.09,2017-05-26 15:00:00,2020-01-16 14:29:54
001548,0.936,0.32,2017-05-31 15:00:00,2020-01-16 14:29:54
001548,0.942,0.64,2017-06-01 15:00:00,2020-01-16 14:29:54
001548,0.9349,-0.75,2017-06-02 15:00:00,2020-01-16 14:29:54
001548,0.9261,-0.94,2017-06-05 15:00:00,2020-01-16 14:29:54
001548,0.9318,0.62,2017-06-06 15:00:00,2020-01-16 14:29:54
001548,0.9382,0.69,2017-06-07 15:00:00,2020-01-16 14:29:54
001548,0.9464,0.87,2017-06-08 15:00:00,2020-01-16 14:29:54
001548,0.9514,0.53,2017-06-09 15:00:00,2020-01-16 14:29:54
001548,0.9521,0.07,2017-06-12 15:00:00,2020-01-16 14:29:54
001548,0.9501,-0.21,2017-06-13 15:00:00,2020-01-16 14:29:54
001548,0.9397,-1.09,2017-06-14 15:00:00,2020-01-16 14:29:54
001548,0.9346,-0.54,2017-06-15 15:00:00,2020-01-16 14:29:54
001548,0.9334,-0.13,2017-06-16 15:00:00,2020-01-16 14:29:54
001548,0.9446,1.2,2017-06-19 15:00:00,2020-01-16 14:29:54
001548,0.9413,-0.35,2017-06-20 15:00:00,2020-01-16 14:29:54
001548,0.9496,0.88,2017-06-21 15:00:00,2020-01-16 14:29:54
001548,0.9566,0.74,2017-06-22 15:00:00,2020-01-16 14:29:54
001548,0.9612,0.48,2017-06-23 15:00:00,2020-01-16 14:29:54
001548,0.9666,0.56,2017-06-26 15:00:00,2020-01-16 14:29:54
001548,0.9708,0.43,2017-06-27 15:00:00,2020-01-16 14:29:54
001548,0.9649,-0.61,2017-06-28 15:00:00,2020-01-16 14:29:54
001548,0.971,0.63,2017-06-29 15:00:00,2020-01-16 14:29:54
001548,0.9702,-0.08,2017-06-30 15:00:00,2020-01-16 14:29:54
001548,0.9645,-0.59,2017-07-03 15:00:00,2020-01-16 14:29:54
001548,0.9562,-0.86,2017-07-04 15:00:00,2020-01-16 14:29:54
001548,0.9702,1.46,2017-07-05 15:00:00,2020-01-16 14:29:54
001548,0.9734,0.33,2017-07-06 15:00:00,2020-01-16 14:29:54
001548,0.9721,-0.13,2017-07-07 15:00:00,2020-01-16 14:29:54
001548,0.9756,0.36,2017-07-10 15:00:00,2020-01-16 14:29:54
001548,0.9856,1.03,2017-07-11 15:00:00,2020-01-16 14:29:54
001548,0.9843,-0.13,2017-07-12 15:00:00,2020-01-16 14:29:54
001548,0.9988,1.47,2017-07-13 15:00:00,2020-01-16 14:29:54
001548,1.0082,0.94,2017-07-14 15:00:00,2020-01-16 14:29:54
001548,1.0106,0.24,2017-07-17 15:00:00,2020-01-16 14:29:54
001548,1.0084,-0.22,2017-07-18 15:00:00,2020-01-16 14:29:54
001548,1.0214,1.29,2017-07-19 15:00:00,2020-01-16 14:29:54
001548,1.0244,0.29,2017-07-20 15:00:00,2020-01-16 14:29:54
001548,1.0152,-0.9,2017-07-21 15:00:00,2020-01-16 14:29:54
001548,1.0209,0.56,2017-07-24 15:00:00,2020-01-16 14:29:54
001548,1.0166,-0.42,2017-07-25 15:00:00,2020-01-16 14:29:54
001548,1.0142,-0.24,2017-07-26 15:00:00,2020-01-16 14:29:54
001548,1.0151,0.09,2017-07-27 15:00:00,2020-01-16 14:29:54
001548,1.0151,0,2017-07-28 15:00:00,2020-01-16 14:29:54
001548,1.0158,0.07,2017-07-31 15:00:00,2020-01-16 14:29:54
001548,1.032,1.59,2017-08-01 15:00:00,2020-01-16 14:29:54
001548,1.0321,0.01,2017-08-02 15:00:00,2020-01-16 14:29:54
001548,1.0197,-1.2,2017-08-03 15:00:00,2020-01-16 14:29:54
001548,1.0136,-0.6,2017-08-04 15:00:00,2020-01-16 14:29:54
001548,1.0159,0.23,2017-08-07 15:00:00,2020-01-16 14:29:54
001548,1.0168,0.09,2017-08-08 15:00:00,2020-01-16 14:29:54
001548,1.0114,-0.53,2017-08-09 15:00:00,2020-01-16 14:29:54
001548,1.0082,-0.32,2017-08-10 15:00:00,2020-01-16 14:29:54
001548,0.9937,-1.44,2017-08-11 15:00:00,2020-01-16 14:29:54
001548,1.0015,0.78,2017-08-14 15:00:00,2020-01-16 14:29:54
001548,1.0065,0.5,2017-08-15 15:00:00,2020-01-16 14:29:54
001548,1.0028,-0.37,2017-08-16 15:00:00,2020-01-16 14:29:54
001548,1.0062,0.34,2017-08-17 15:00:00,2020-01-16 14:29:54
001548,1.0102,0.4,2017-08-18 15:00:00,2020-01-16 14:29:54
001548,1.0108,0.06,2017-08-21 15:00:00,2020-01-16 14:29:54
001548,1.0199,0.9,2017-08-22 15:00:00,2020-01-16 14:29:54
001548,1.0258,0.58,2017-08-23 15:00:00,2020-01-16 14:29:54
001548,1.0208,-0.49,2017-08-24 15:00:00,2020-01-16 14:29:54
001548,1.0431,2.18,2017-08-25 15:00:00,2020-01-16 14:29:54
001548,1.0545,1.09,2017-08-28 15:00:00,2020-01-16 14:29:54
001548,1.0554,0.09,2017-08-29 15:00:00,2020-01-16 14:29:54
001548,1.0515,-0.37,2017-08-30 15:00:00,2020-01-16 14:29:54
001548,1.0466,-0.47,2017-08-31 15:00:00,2020-01-16 14:29:54
001548,1.0447,-0.18,2017-09-01 15:00:00,2020-01-16 14:29:54
001548,1.0462,0.14,2017-09-04 15:00:00,2020-01-16 14:29:54
001548,1.0529,0.64,2017-09-05 15:00:00,2020-01-16 14:29:54
001548,1.0474,-0.52,2017-09-06 15:00:00,2020-01-16 14:29:54
001548,1.0393,-0.77,2017-09-07 15:00:00,2020-01-16 14:29:54
001548,1.0375,-0.17,2017-09-08 15:00:00,2020-01-16 14:29:54
001548,1.0334,-0.4,2017-09-11 15:00:00,2020-01-16 14:29:54
001548,1.0399,0.63,2017-09-12 15:00:00,2020-01-16 14:29:54
001548,1.0382,-0.16,2017-09-13 15:00:00,2020-01-16 14:29:54
001548,1.0328,-0.52,2017-09-14 15:00:00,2020-01-16 14:29:54
001548,1.0315,-0.13,2017-09-15 15:00:00,2020-01-16 14:29:54
001548,1.0336,0.2,2017-09-18 15:00:00,2020-01-16 14:29:54
001548,1.0324,-0.12,2017-09-19 15:00:00,2020-01-16 14:29:54
001548,1.0298,-0.25,2017-09-20 15:00:00,2020-01-16 14:29:54
001548,1.0343,0.44,2017-09-21 15:00:00,2020-01-16 14:29:54
001548,1.0358,0.15,2017-09-22 15:00:00,2020-01-16 14:29:54
001548,1.0365,0.07,2017-09-25 15:00:00,2020-01-16 14:29:54
001548,1.0366,0.01,2017-09-26 15:00:00,2020-01-16 14:29:54
001548,1.0304,-0.6,2017-09-27 15:00:00,2020-01-16 14:29:54
001548,1.0305,0.01,2017-09-28 15:00:00,2020-01-16 14:29:54
001548,1.0348,0.42,2017-09-29 15:00:00,2020-01-16 14:29:54
001548,1.0419,0.69,2017-10-09 15:00:00,2020-01-16 14:29:54
001548,1.0433,0.13,2017-10-10 15:00:00,2020-01-16 14:29:54
001548,1.0477,0.42,2017-10-11 15:00:00,2020-01-16 14:29:54
001548,1.052,0.41,2017-10-12 15:00:00,2020-01-16 14:29:54
001548,1.0502,-0.17,2017-10-13 15:00:00,2020-01-16 14:29:54
001548,1.0552,0.48,2017-10-16 15:00:00,2020-01-16 14:29:54
001548,1.0541,-0.1,2017-10-17 15:00:00,2020-01-16 14:29:54
001548,1.065,1.03,2017-10-18 15:00:00,2020-01-16 14:29:54
001548,1.0661,0.1,2017-10-19 15:00:00,2020-01-16 14:29:54
001548,1.0594,-0.63,2017-10-20 15:00:00,2020-01-16 14:29:54
001548,1.0583,-0.1,2017-10-23 15:00:00,2020-01-16 14:29:54
001548,1.0657,0.7,2017-10-24 15:00:00,2020-01-16 14:29:54
001548,1.0653,-0.04,2017-10-25 15:00:00,2020-01-16 14:29:54
001548,1.0728,0.7,2017-10-26 15:00:00,2020-01-16 14:29:54
001548,1.0889,1.5,2017-10-27 15:00:00,2020-01-16 14:29:54
001548,1.087,-0.17,2017-10-30 15:00:00,2020-01-16 14:29:54
001548,1.0815,-0.51,2017-10-31 15:00:00,2020-01-16 14:29:54
001548,1.08,-0.14,2017-11-01 15:00:00,2020-01-16 14:29:54
001548,1.0818,0.17,2017-11-02 15:00:00,2020-01-16 14:29:54
001548,1.0844,0.24,2017-11-03 15:00:00,2020-01-16 14:29:54
001548,1.0806,-0.35,2017-11-06 15:00:00,2020-01-16 14:29:54
001548,1.0915,1.01,2017-11-07 15:00:00,2020-01-16 14:29:54
001548,1.0909,-0.06,2017-11-08 15:00:00,2020-01-16 14:29:54
001548,1.0958,0.45,2017-11-09 15:00:00,2020-01-16 14:29:54
001548,1.1068,1,2017-11-10 15:00:00,2020-01-16 14:29:54
001548,1.1112,0.4,2017-11-13 15:00:00,2020-01-16 14:29:54
001548,1.107,-0.38,2017-11-14 15:00:00,2020-01-16 14:29:54
001548,1.1031,-0.35,2017-11-15 15:00:00,2020-01-16 14:29:54
001548,1.1139,0.98,2017-11-16 15:00:00,2020-01-16 14:29:54
001548,1.1356,1.95,2017-11-17 15:00:00,2020-01-16 14:29:54
001548,1.1366,0.09,2017-11-20 15:00:00,2020-01-16 14:29:54
001548,1.1536,1.5,2017-11-21 15:00:00,2020-01-16 14:29:54
001548,1.1625,0.77,2017-11-22 15:00:00,2020-01-16 14:29:54
001548,1.1371,-2.18,2017-11-23 15:00:00,2020-01-16 14:29:54
001548,1.1356,-0.13,2017-11-24 15:00:00,2020-01-16 14:29:54
001548,1.1288,-0.6,2017-11-27 15:00:00,2020-01-16 14:29:54
001548,1.1213,-0.66,2017-11-28 15:00:00,2020-01-16 14:29:54
001548,1.1202,-0.1,2017-11-29 15:00:00,2020-01-16 14:29:54
001548,1.1095,-0.96,2017-11-30 15:00:00,2020-01-16 14:29:54
001548,1.1018,-0.69,2017-12-01 15:00:00,2020-01-16 14:29:54
001548,1.1087,0.63,2017-12-04 15:00:00,2020-01-16 14:29:54
001548,1.1264,1.6,2017-12-05 15:00:00,2020-01-16 14:29:54
001548,1.1138,-1.12,2017-12-06 15:00:00,2020-01-16 14:29:54
001548,1.104,-0.88,2017-12-07 15:00:00,2020-01-16 14:29:54
001548,1.1101,0.55,2017-12-08 15:00:00,2020-01-16 14:29:54
001548,1.1221,1.08,2017-12-11 15:00:00,2020-01-16 14:29:54
001548,1.1041,-1.6,2017-12-12 15:00:00,2020-01-16 14:29:54
001548,1.1123,0.74,2017-12-13 15:00:00,2020-01-16 14:29:54
001548,1.1041,-0.74,2017-12-14 15:00:00,2020-01-16 14:29:54
001548,1.0933,-0.98,2017-12-15 15:00:00,2020-01-16 14:29:54
001548,1.0965,0.29,2017-12-18 15:00:00,2020-01-16 14:29:54
001548,1.1125,1.46,2017-12-19 15:00:00,2020-01-16 14:29:54
001548,1.115,0.22,2017-12-20 15:00:00,2020-01-16 14:29:54
001548,1.1209,0.53,2017-12-21 15:00:00,2020-01-16 14:29:54
001548,1.1154,-0.49,2017-12-22 15:00:00,2020-01-16 14:29:54
001548,1.1151,-0.03,2017-12-25 15:00:00,2020-01-16 14:29:54
001548,1.1204,0.48,2017-12-26 15:00:00,2020-01-16 14:29:54
001548,1.1003,-1.79,2017-12-27 15:00:00,2020-01-16 14:29:54
001548,1.1073,0.64,2017-12-28 15:00:00,2020-01-16 14:29:54
001548,1.1078,0.05,2017-12-29 15:00:00,2020-01-16 14:29:54
001548,1.1078,0,2017-12-31 15:00:00,2020-01-16 14:29:54
001548,1.1253,1.58,2018-01-02 15:00:00,2020-01-16 14:29:54
001548,1.1268,0.13,2018-01-03 15:00:00,2020-01-16 14:29:54
001548,1.1291,0.2,2018-01-04 15:00:00,2020-01-16 14:29:54
001548,1.1339,0.43,2018-01-05 15:00:00,2020-01-16 14:29:54
001548,1.1394,0.49,2018-01-08 15:00:00,2020-01-16 14:29:54
001548,1.1474,0.7,2018-01-09 15:00:00,2020-01-16 14:29:54
001548,1.1571,0.85,2018-01-10 15:00:00,2020-01-16 14:29:54
001548,1.1576,0.04,2018-01-11 15:00:00,2020-01-16 14:29:54
001548,1.1655,0.68,2018-01-12 15:00:00,2020-01-16 14:29:54
001548,1.1766,0.95,2018-01-15 15:00:00,2020-01-16 14:29:54
001548,1.1822,0.48,2018-01-16 15:00:00,2020-01-16 14:29:54
001548,1.1864,0.36,2018-01-17 15:00:00,2020-01-16 14:29:54
001548,1.1973,0.92,2018-01-18 15:00:00,2020-01-16 14:29:54
001548,1.2011,0.32,2018-01-19 15:00:00,2020-01-16 14:29:54
001548,1.2056,0.37,2018-01-22 15:00:00,2020-01-16 14:29:54
001548,1.2223,1.39,2018-01-23 15:00:00,2020-01-16 14:29:54
001548,1.2235,0.1,2018-01-24 15:00:00,2020-01-16 14:29:54
001548,1.2154,-0.66,2018-01-25 15:00:00,2020-01-16 14:29:54
001548,1.2214,0.49,2018-01-26 15:00:00,2020-01-16 14:29:54
001548,1.2024,-1.56,2018-01-29 15:00:00,2020-01-16 14:29:54
001548,1.1873,-1.26,2018-01-30 15:00:00,2020-01-16 14:29:54
001548,1.2012,1.17,2018-01-31 15:00:00,2020-01-16 14:29:54
001548,1.2102,0.75,2018-02-01 15:00:00,2020-01-16 14:29:54
001548,1.2134,0.26,2018-02-02 15:00:00,2020-01-16 14:29:54
001548,1.2253,0.98,2018-02-05 15:00:00,2020-01-16 14:29:54
001548,1.2025,-1.86,2018-02-06 15:00:00,2020-01-16 14:29:54
001548,1.1701,-2.69,2018-02-07 15:00:00,2020-01-16 14:29:54
001548,1.1394,-2.62,2018-02-08 15:00:00,2020-01-16 14:29:54
001548,1.0888,-4.44,2018-02-09 15:00:00,2020-01-16 14:29:54
001548,1.0869,-0.17,2018-02-12 15:00:00,2020-01-16 14:29:54
001548,1.1042,1.59,2018-02-13 15:00:00,2020-01-16 14:29:54
001548,1.1111,0.62,2018-02-14 15:00:00,2020-01-16 14:29:54
001548,1.1324,1.92,2018-02-22 15:00:00,2020-01-16 14:29:54
001548,1.1413,0.79,2018-02-23 15:00:00,2020-01-16 14:29:54
001548,1.147,0.5,2018-02-26 15:00:00,2020-01-16 14:29:54
001548,1.1299,-1.49,2018-02-27 15:00:00,2020-01-16 14:29:54
001548,1.112,-1.58,2018-02-28 15:00:00,2020-01-16 14:29:54
001548,1.1168,0.43,2018-03-01 15:00:00,2020-01-16 14:29:54
001548,1.1071,-0.87,2018-03-02 15:00:00,2020-01-16 14:29:54
001548,1.107,-0.01,2018-03-05 15:00:00,2020-01-16 14:29:54
001548,1.1175,0.95,2018-03-06 15:00:00,2020-01-16 14:29:54
001548,1.1124,-0.46,2018-03-07 15:00:00,2020-01-16 14:29:54
001548,1.1198,0.67,2018-03-08 15:00:00,2020-01-16 14:29:54
001548,1.1236,0.34,2018-03-09 15:00:00,2020-01-16 14:29:54
001548,1.1241,0.04,2018-03-12 15:00:00,2020-01-16 14:29:54
001548,1.1143,-0.87,2018-03-13 15:00:00,2020-01-16 14:29:54
001548,1.1097,-0.41,2018-03-14 15:00:00,2020-01-16 14:29:54
001548,1.1184,0.78,2018-03-15 15:00:00,2020-01-16 14:29:54
001548,1.1096,-0.79,2018-03-16 15:00:00,2020-01-16 14:29:54
001548,1.1194,0.88,2018-03-19 15:00:00,2020-01-16 14:29:54
001548,1.1221,0.24,2018-03-20 15:00:00,2020-01-16 14:29:54
001548,1.1185,-0.32,2018-03-21 15:00:00,2020-01-16 14:29:54
001548,1.1084,-0.9,2018-03-22 15:00:00,2020-01-16 14:29:54
001548,1.0809,-2.48,2018-03-23 15:00:00,2020-01-16 14:29:54
001548,1.0613,-1.81,2018-03-26 15:00:00,2020-01-16 14:29:54
001548,1.0643,0.28,2018-03-27 15:00:00,2020-01-16 14:29:54
001548,1.045,-1.81,2018-03-28 15:00:00,2020-01-16 14:29:54
001548,1.0612,1.55,2018-03-29 15:00:00,2020-01-16 14:29:54
001548,1.0551,-0.57,2018-03-30 15:00:00,2020-01-16 14:29:54
001548,1.0511,-0.38,2018-04-02 15:00:00,2020-01-16 14:29:54
001548,1.0459,-0.49,2018-04-03 15:00:00,2020-01-16 14:29:54
001548,1.0477,0.17,2018-04-04 15:00:00,2020-01-16 14:29:54
001548,1.0526,0.47,2018-04-09 15:00:00,2020-01-16 14:29:54
001548,1.0765,2.27,2018-04-10 15:00:00,2020-01-16 14:29:54
001548,1.0781,0.15,2018-04-11 15:00:00,2020-01-16 14:29:54
001548,1.0651,-1.21,2018-04-12 15:00:00,2020-01-16 14:29:54
001548,1.0568,-0.78,2018-04-13 15:00:00,2020-01-16 14:29:54
001548,1.0342,-2.14,2018-04-16 15:00:00,2020-01-16 14:29:54
001548,1.0239,-1,2018-04-17 15:00:00,2020-01-16 14:29:54
001548,1.0303,0.63,2018-04-18 15:00:00,2020-01-16 14:29:54
001548,1.0408,1.02,2018-04-19 15:00:00,2020-01-16 14:29:54
001548,1.0277,-1.26,2018-04-20 15:00:00,2020-01-16 14:29:54
001548,1.0341,0.62,2018-04-23 15:00:00,2020-01-16 14:29:54
001548,1.0553,2.05,2018-04-24 15:00:00,2020-01-16 14:29:54
001548,1.0479,-0.7,2018-04-25 15:00:00,2020-01-16 14:29:54
001548,1.0345,-1.28,2018-04-26 15:00:00,2020-01-16 14:29:54
001548,1.0301,-0.43,2018-04-27 15:00:00,2020-01-16 14:29:54
001548,1.0296,-0.05,2018-05-02 15:00:00,2020-01-16 14:29:54
001548,1.0338,0.41,2018-05-03 15:00:00,2020-01-16 14:29:54
001548,1.0274,-0.62,2018-05-04 15:00:00,2020-01-16 14:29:54
001548,1.041,1.32,2018-05-07 15:00:00,2020-01-16 14:29:54
001548,1.0554,1.38,2018-05-08 15:00:00,2020-01-16 14:29:54
001548,1.0532,-0.21,2018-05-09 15:00:00,2020-01-16 14:29:54
001548,1.0577,0.43,2018-05-10 15:00:00,2020-01-16 14:29:54
001548,1.0559,-0.17,2018-05-11 15:00:00,2020-01-16 14:29:54
001548,1.0665,1,2018-05-14 15:00:00,2020-01-16 14:29:54
001548,1.0655,-0.09,2018-05-15 15:00:00,2020-01-16 14:29:54
001548,1.0531,-1.16,2018-05-16 15:00:00,2020-01-16 14:29:54
001548,1.0473,-0.55,2018-05-17 15:00:00,2020-01-16 14:29:54
001548,1.0619,1.39,2018-05-18 15:00:00,2020-01-16 14:29:54
001548,1.0638,0.18,2018-05-21 15:00:00,2020-01-16 14:29:54
001548,1.0575,-0.59,2018-05-22 15:00:00,2020-01-16 14:29:54
001548,1.0413,-1.53,2018-05-23 15:00:00,2020-01-16 14:29:54
001548,1.0349,-0.61,2018-05-24 15:00:00,2020-01-16 14:29:54
001548,1.0347,-0.02,2018-05-25 15:00:00,2020-01-16 14:29:54
001548,1.0393,0.44,2018-05-28 15:00:00,2020-01-16 14:29:54
001548,1.0357,-0.35,2018-05-29 15:00:00,2020-01-16 14:29:54
001548,1.0148,-2.02,2018-05-30 15:00:00,2020-01-16 14:29:54
001548,1.034,1.89,2018-05-31 15:00:00,2020-01-16 14:29:54
001548,1.0297,-0.42,2018-06-01 15:00:00,2020-01-16 14:29:54
001548,1.0463,1.61,2018-06-04 15:00:00,2020-01-16 14:29:54
001548,1.0509,0.44,2018-06-05 15:00:00,2020-01-16 14:29:54
001548,1.0453,-0.53,2018-06-06 15:00:00,2020-01-16 14:29:54
001548,1.0495,0.4,2018-06-07 15:00:00,2020-01-16 14:29:54
001548,1.0354,-1.34,2018-06-08 15:00:00,2020-01-16 14:29:54
001548,1.0379,0.24,2018-06-11 15:00:00,2020-01-16 14:29:54
001548,1.0478,0.95,2018-06-12 15:00:00,2020-01-16 14:29:54
001548,1.0419,-0.56,2018-06-13 15:00:00,2020-01-16 14:29:54
001548,1.0419,0,2018-06-14 15:00:00,2020-01-16 14:29:54
001548,1.0442,0.22,2018-06-15 15:00:00,2020-01-16 14:29:54
001548,1.0193,-2.38,2018-06-19 15:00:00,2020-01-16 14:29:54
001548,1.0194,0.01,2018-06-20 15:00:00,2020-01-16 14:29:54
001548,1.0124,-0.69,2018-06-21 15:00:00,2020-01-16 14:29:54
001548,1.0143,0.19,2018-06-22 15:00:00,2020-01-16 14:29:54
