code,nav,percentage,createtime
530015,2.4044,-0.0263,2020-01-14 10:10:00
530015,2.4044,-0.0263,2020-01-14 13:35:00
530015,2.4048,-0.0088,2020-01-14 13:46:00
530015,2.405,0,2020-01-14 11:20:00
530015,2.405,0,2020-01-14 13:36:00
530015,2.405,0,2020-01-14 13:48:00
530015,2.4052,0.0088,2020-01-14 10:09:00
530015,2.4052,0.0088,2020-01-14 13:47:00
530015,2.4052,0.0088,2020-01-14 13:49:00
530015,2.4054,0.0176,2020-01-14 13:45:00
530015,2.4056,0.0263,2020-01-14 10:11:00
530015,2.4056,0.0263,2020-01-14 13:37:00
530015,2.4056,0.0263,2020-01-14 13:40:00
530015,2.4058,0.0351,2020-01-14 10:05:00
530015,2.4058,0.0351,2020-01-14 10:08:00
530015,2.4058,0.0351,2020-01-14 11:19:00
530015,2.4061,0.0439,2020-01-14 10:13:00
530015,2.4061,0.0439,2020-01-14 10:31:00
530015,2.4061,0.0439,2020-01-14 10:45:00
530015,2.4061,0.0439,2020-01-14 13:38:00
530015,2.4061,0.0439,2020-01-14 13:39:00
530015,2.4063,0.0527,2020-01-14 10:04:00
530015,2.4063,0.0527,2020-01-14 10:06:00
530015,2.4063,0.0527,2020-01-14 10:30:00
530015,2.4063,0.0527,2020-01-14 13:41:00
530015,2.4065,0.0615,2020-01-14 10:12:00
530015,2.4065,0.0615,2020-01-14 10:14:00
530015,2.4065,0.0615,2020-01-14 10:41:00
530015,2.4065,0.0615,2020-01-14 10:42:00
530015,2.4065,0.0615,2020-01-14 10:48:00
530015,2.4065,0.0615,2020-01-14 11:09:00
530015,2.4065,0.0615,2020-01-14 13:42:00
530015,2.4067,0.0702,2020-01-14 09:45:00
530015,2.4067,0.0702,2020-01-14 10:32:00
530015,2.4067,0.0702,2020-01-14 10:35:00
530015,2.4067,0.0702,2020-01-14 10:36:00
530015,2.4067,0.0702,2020-01-14 10:37:00
530015,2.4067,0.0702,2020-01-14 11:18:00
530015,2.4069,0.079,2020-01-14 09:42:00
530015,2.4069,0.079,2020-01-14 10:01:00
530015,2.4069,0.079,2020-01-14 10:29:00
530015,2.4069,0.079,2020-01-14 10:40:00
530015,2.4069,0.079,2020-01-14 10:44:00
530015,2.4069,0.079,2020-01-14 10:49:00
530015,2.4069,0.079,2020-01-14 13:43:00
530015,2.4069,0.079,2020-01-14 13:44:00
530015,2.4071,0.0878,2020-01-14 09:58:00
530015,2.4071,0.0878,2020-01-14 10:03:00
530015,2.4071,0.0878,2020-01-14 10:33:00
530015,2.4071,0.0878,2020-01-14 10:34:00
530015,2.4071,0.0878,2020-01-14 10:39:00
530015,2.4071,0.0878,2020-01-14 10:47:00
530015,2.4071,0.0878,2020-01-14 11:06:00
530015,2.4073,0.0966,2020-01-14 09:50:00
530015,2.4073,0.0966,2020-01-14 09:59:00
530015,2.4073,0.0966,2020-01-14 10:38:00
530015,2.4073,0.0966,2020-01-14 10:46:00
530015,2.4073,0.0966,2020-01-14 11:07:00
530015,2.4073,0.0966,2020-01-14 11:08:00
530015,2.4073,0.0966,2020-01-14 11:14:00
530015,2.4073,0.0966,2020-01-14 11:16:00
530015,2.4073,0.0966,2020-01-14 11:17:00
530015,2.4075,0.1054,2020-01-14 09:40:00
530015,2.4075,0.1054,2020-01-14 09:49:00
530015,2.4075,0.1054,2020-01-14 10:07:00
530015,2.4075,0.1054,2020-01-14 10:26:00
530015,2.4075,0.1054,2020-01-14 10:28:00
530015,2.4075,0.1054,2020-01-14 10:50:00
530015,2.4075,0.1054,2020-01-14 11:10:00
530015,2.4075,0.1054,2020-01-14 11:13:00
530015,2.4077,0.1141,2020-01-14 09:36:00
530015,2.4077,0.1141,2020-01-14 09:54:00
530015,2.4077,0.1141,2020-01-14 10:21:00
530015,2.4077,0.1141,2020-01-14 10:43:00
530015,2.4077,0.1141,2020-01-14 11:03:00
530015,2.4077,0.1141,2020-01-14 11:15:00
530015,2.408,0.1229,2020-01-14 09:47:00
530015,2.408,0.1229,2020-01-14 09:48:00
530015,2.408,0.1229,2020-01-14 09:56:00
530015,2.408,0.1229,2020-01-14 10:00:00
530015,2.408,0.1229,2020-01-14 10:02:00
530015,2.408,0.1229,2020-01-14 10:17:00
530015,2.408,0.1229,2020-01-14 10:23:00
530015,2.408,0.1229,2020-01-14 10:24:00
530015,2.408,0.1229,2020-01-14 10:25:00
530015,2.408,0.1229,2020-01-14 10:27:00
530015,2.408,0.1229,2020-01-14 10:53:00
530015,2.408,0.1229,2020-01-14 11:11:00
530015,2.4082,0.1317,2020-01-14 09:44:00
530015,2.4082,0.1317,2020-01-14 10:15:00
530015,2.4082,0.1317,2020-01-14 10:16:00
530015,2.4082,0.1317,2020-01-14 10:18:00
530015,2.4082,0.1317,2020-01-14 10:22:00
530015,2.4082,0.1317,2020-01-14 10:52:00
530015,2.4082,0.1317,2020-01-14 11:04:00
530015,2.4082,0.1317,2020-01-14 11:12:00
530015,2.4084,0.1405,2020-01-14 09:57:00
530015,2.4084,0.1405,2020-01-14 10:51:00
530015,2.4084,0.1405,2020-01-14 11:05:00
530015,2.4086,0.1493,2020-01-14 09:46:00
530015,2.4086,0.1493,2020-01-14 09:53:00
530015,2.4086,0.1493,2020-01-14 09:55:00
530015,2.4086,0.1493,2020-01-14 11:00:00
530015,2.4088,0.158,2020-01-14 09:51:00
530015,2.4088,0.158,2020-01-14 11:02:00
530015,2.409,0.1668,2020-01-14 09:43:00
530015,2.409,0.1668,2020-01-14 10:19:00
530015,2.409,0.1668,2020-01-14 10:20:00
530015,2.409,0.1668,2020-01-14 11:01:00
530015,2.4092,0.1756,2020-01-14 10:59:00
530015,2.4094,0.1844,2020-01-14 09:35:00
530015,2.4094,0.1844,2020-01-14 09:52:00
530015,2.4094,0.1844,2020-01-14 10:58:00
530015,2.4096,0.1932,2020-01-14 09:41:00
530015,2.4096,0.1932,2020-01-14 10:54:00
530015,2.4099,0.2019,2020-01-14 10:55:00
530015,2.4101,0.2107,2020-01-14 09:34:00
530015,2.4103,0.2195,2020-01-14 10:57:00
530015,2.4107,0.2371,2020-01-14 10:56:00
530015,2.4111,0.2546,2020-01-14 09:33:00
530015,2.4118,0.281,2020-01-14 09:32:00
530015,2.4118,0.281,2020-01-14 09:37:00
530015,2.412,0.2897,2020-01-14 09:30:00
530015,2.4124,0.3073,2020-01-14 09:39:00
530015,2.4128,0.3249,2020-01-14 09:38:00
530015,2.4132,0.3424,2020-01-14 09:31:00
